,DT,SZN,HT,AT,FTHG,FTAG,R,H,D,A,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Unnamed: 5,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,B365H_P,B365D_P,B365A_P,BWH_P,BWD_P,BWA_P,GBH_P,GBD_P,GBA_P,IWH_P,IWD_P,IWA_P,LBH_P,LBD_P,LBA_P,SBH_P,SBD_P,SBA_P,WHH_P,WHD_P,WHA_P,SJH_P,SJD_P,SJA_P,VCH_P,VCD_P,VCA_P,BSH_P,BSD_P,BSA_P,CUM_H_W,CUM_H_D,CUM_H_L,CUM_A_W,CUM_A_D,CUM_A_L
124,2008-11-15,2008-2009,Newcastle,Wigan,2,2,1,0,1,0,D,0,1,A,A Marriner,17,12,9,7,9,12,4,10,1,3,0,1,1,2.1,3.3,3.6,1.9,3.25,3.75,2.0,3.35,3.75,2.0,3.2,3.3,2.0,3.2,3.2,2.0,3.25,3.4,2.05,3.25,3.75,2.0,3.4,3.75,1.9,3.25,3.6,2.0,3.25,3.6,40.0,2.11,2.02,3.46,3.3,4.0,3.62,32.0,2.09,1.93,1.86,1.79,18.0,0.0,1.51,1.45,2.75,2.61,0.476190476,0.303030303,0.277777778,0.526315789,0.307692308,0.266666667,0.5,0.298507463,0.266666667,0.5,0.3125,0.303030303,0.5,0.3125,0.3125,0.5,0.307692308,0.294117647,0.487804878,0.307692308,0.266666667,0.5,0.294117647,0.266666667,0.526315789,0.307692308,0.277777778,0.5,0.307692308,0.277777778,6,3,3,6,3,3
125,2008-11-15,2008-2009,West Brom,Chelsea,0,3,0,0,0,1,A,0,3,A,S Bennett,13,15,3,9,7,10,3,10,0,3,0,0,0,12.0,5.0,1.3,10.0,5.0,1.25,10.0,5.0,1.3,8.5,4.4,1.3,8.0,4.5,1.29,9.0,4.5,1.3,11.0,5.0,1.3,11.0,5.0,1.3,9.0,4.5,1.3,10.0,4.75,1.29,38.0,13.97,10.16,5.5,4.88,1.33,1.3,31.0,1.8,1.7,2.18,2.05,20.0,1.5,2.0,1.92,1.97,1.9,0.083333333,0.2,0.769230769,0.1,0.2,0.8,0.1,0.2,0.769230769,0.117647059,0.227272727,0.769230769,0.125,0.222222222,0.775193798,0.111111111,0.222222222,0.769230769,0.090909091,0.2,0.769230769,0.090909091,0.2,0.769230769,0.111111111,0.222222222,0.769230769,0.1,0.210526316,0.775193798,7,2,3,1,2,9
126,2008-11-15,2008-2009,West Ham,Portsmouth,0,0,1,0,1,0,D,0,0,D,M Atkinson,11,11,5,7,6,11,8,7,0,1,0,0,1,2.5,3.25,2.88,2.3,3.2,2.85,2.5,3.3,2.75,2.5,3.0,2.7,2.4,3.25,2.5,2.4,3.2,2.7,2.5,3.2,2.88,2.5,3.2,2.88,2.4,3.2,2.65,2.4,3.25,2.8,40.0,2.6,2.43,3.4,3.23,2.97,2.82,32.0,2.05,1.93,1.9,1.8,21.0,0.0,1.84,1.76,2.1,2.01,0.4,0.307692308,0.347222222,0.434782609,0.3125,0.350877193,0.4,0.303030303,0.363636364,0.4,0.333333333,0.37037037,0.416666667,0.307692308,0.4,0.416666667,0.3125,0.37037037,0.4,0.3125,0.347222222,0.4,0.3125,0.347222222,0.416666667,0.3125,0.377358491,0.416666667,0.307692308,0.357142857,7,1,4,5,2,5
127,2008-11-16,2008-2009,Everton,Middlesbrough,1,1,1,0,1,0,D,0,1,A,H Webb,15,11,7,3,11,13,11,1,0,2,0,0,1,1.83,3.5,4.5,1.75,3.3,4.45,1.9,3.5,4.0,1.85,3.2,3.8,1.8,3.3,3.75,1.8,3.25,4.2,1.83,3.4,4.5,1.83,3.4,4.5,1.9,3.4,4.35,1.91,3.4,3.75,39.0,1.96,1.83,3.56,3.37,4.5,4.31,31.0,2.07,1.95,1.86,1.78,18.0,0.0,1.38,1.34,3.24,3.04,0.546448087,0.285714286,0.222222222,0.571428571,0.303030303,0.224719101,0.526315789,0.285714286,0.25,0.540540541,0.3125,0.263157895,0.555555556,0.303030303,0.266666667,0.555555556,0.307692308,0.238095238,0.546448087,0.294117647,0.222222222,0.546448087,0.294117647,0.222222222,0.526315789,0.294117647,0.229885057,0.523560209,0.294117647,0.266666667,4,3,5,5,2,5
128,2008-11-16,2008-2009,Hull,Man City,2,2,1,0,1,0,D,1,2,A,P Dowd,11,12,6,8,15,16,3,6,2,3,0,0,1,2.88,3.25,2.5,2.65,3.25,2.4,2.8,3.2,2.5,2.6,3.2,2.4,2.4,3.25,2.5,2.7,3.15,2.4,2.9,3.3,2.4,2.75,3.2,2.6,2.9,3.3,2.5,2.62,3.25,2.5,39.0,3.0,2.8,3.4,3.25,2.6,2.44,31.0,1.86,1.78,2.12,1.95,18.0,0.0,2.15,2.05,1.81,1.76,0.347222222,0.307692308,0.4,0.377358491,0.307692308,0.416666667,0.357142857,0.3125,0.4,0.384615385,0.3125,0.416666667,0.416666667,0.307692308,0.4,0.37037037,0.317460317,0.416666667,0.344827586,0.303030303,0.416666667,0.363636364,0.3125,0.384615385,0.344827586,0.303030303,0.4,0.381679389,0.307692308,0.4,4,2,6,7,1,4
129,2008-11-22,2008-2009,Aston Villa,Man United,0,0,1,0,1,0,D,0,0,D,C Foy,10,12,7,7,12,15,3,6,1,0,0,0,1,5.0,3.6,1.73,4.45,3.3,1.75,4.5,3.4,1.77,4.2,3.3,1.75,4.5,3.5,1.8,4.2,3.4,1.75,4.2,3.4,1.75,4.5,3.5,1.8,5.0,3.7,1.75,4.33,3.6,1.83,42.0,5.0,4.56,3.7,3.44,1.88,1.77,36.0,1.9,1.81,2.03,1.92,21.0,0.0,3.52,3.31,1.36,1.31,0.2,0.277777778,0.578034682,0.224719101,0.303030303,0.571428571,0.222222222,0.294117647,0.564971751,0.238095238,0.303030303,0.571428571,0.222222222,0.285714286,0.555555556,0.238095238,0.294117647,0.571428571,0.238095238,0.294117647,0.571428571,0.222222222,0.285714286,0.555555556,0.2,0.27027027,0.571428571,0.230946882,0.277777778,0.546448087,4,2,7,2,3,7
130,2008-11-22,2008-2009,Chelsea,Newcastle,0,0,1,0,1,0,D,0,0,D,P Dowd,25,2,14,0,12,13,8,1,0,2,0,0,1,1.2,6.0,19.0,1.2,5.5,12.0,1.22,5.5,13.0,1.2,5.2,11.0,1.2,6.0,15.0,1.2,5.5,12.0,1.2,5.5,12.0,1.2,6.0,17.0,1.2,6.5,15.0,1.2,6.0,17.0,43.0,1.25,1.21,6.5,5.76,19.9,14.28,36.0,1.73,1.66,2.23,2.11,23.0,0.0,1.04,1.03,14.65,10.74,0.833333333,0.166666667,0.052631579,0.833333333,0.181818182,0.083333333,0.819672131,0.181818182,0.076923077,0.833333333,0.192307692,0.090909091,0.833333333,0.166666667,0.066666667,0.833333333,0.181818182,0.083333333,0.833333333,0.181818182,0.083333333,0.833333333,0.166666667,0.058823529,0.833333333,0.153846154,0.066666667,0.833333333,0.166666667,0.058823529,1,2,10,6,4,3
131,2008-11-22,2008-2009,Liverpool,Fulham,0,0,1,0,1,0,D,0,0,D,M Halsey,18,6,7,6,7,6,9,3,0,0,0,0,1,1.25,5.5,15.0,1.22,5.25,11.0,1.27,5.0,11.0,1.27,4.6,9.0,1.25,5.5,12.0,1.22,5.25,11.0,1.22,5.25,11.0,1.25,5.5,13.0,1.25,5.4,15.0,1.29,5.5,12.0,43.0,1.3,1.25,5.7,5.27,16.1,11.88,36.0,1.91,1.8,2.05,1.95,23.0,-1.5,2.0,1.91,1.98,1.92,0.8,0.181818182,0.066666667,0.819672131,0.19047619,0.090909091,0.787401575,0.2,0.090909091,0.787401575,0.217391304,0.111111111,0.8,0.181818182,0.083333333,0.819672131,0.19047619,0.090909091,0.819672131,0.19047619,0.090909091,0.8,0.181818182,0.076923077,0.8,0.185185185,0.066666667,0.775193798,0.181818182,0.083333333,1,2,10,5,2,5
132,2008-11-22,2008-2009,Man City,Arsenal,3,0,2,1,0,0,H,1,0,H,A Wiley,12,11,8,5,16,9,3,3,0,1,0,0,2,3.25,3.4,2.2,3.25,3.15,2.1,3.2,3.2,2.2,3.1,3.2,2.1,3.2,3.4,2.2,3.4,3.25,2.0,3.4,3.25,2.0,3.2,3.4,2.2,3.25,3.4,2.2,3.5,3.25,2.15,42.0,3.45,3.26,3.58,3.32,2.25,2.15,35.0,1.76,1.69,2.23,2.07,22.0,0.0,2.5,2.39,1.61,1.54,0.307692308,0.294117647,0.454545455,0.307692308,0.317460317,0.476190476,0.3125,0.3125,0.454545455,0.322580645,0.3125,0.476190476,0.3125,0.294117647,0.454545455,0.294117647,0.307692308,0.5,0.294117647,0.307692308,0.5,0.3125,0.294117647,0.454545455,0.307692308,0.294117647,0.454545455,0.285714286,0.307692308,0.465116279,7,2,4,4,2,7
133,2008-11-22,2008-2009,Middlesbrough,Bolton,1,3,0,0,0,1,A,0,2,A,M Atkinson,18,11,5,5,10,15,8,0,2,5,0,0,0,1.91,3.4,4.33,1.8,3.25,4.2,1.9,3.3,4.0,1.85,3.2,3.8,1.83,3.4,4.5,1.9,3.25,3.75,1.9,3.25,3.75,1.9,3.3,4.33,1.9,3.4,4.35,1.83,3.5,4.5,42.0,1.99,1.89,3.5,3.32,4.5,4.11,35.0,2.23,2.12,1.72,1.66,21.0,0.0,1.4,1.37,3.25,2.93,0.523560209,0.294117647,0.230946882,0.555555556,0.307692308,0.238095238,0.526315789,0.303030303,0.25,0.540540541,0.3125,0.263157895,0.546448087,0.294117647,0.222222222,0.526315789,0.307692308,0.266666667,0.526315789,0.307692308,0.266666667,0.526315789,0.303030303,0.230946882,0.526315789,0.294117647,0.229885057,0.546448087,0.285714286,0.222222222,5,3,5,7,2,4
134,2008-11-22,2008-2009,Portsmouth,Hull,2,2,1,0,1,0,D,1,0,H,S Attwell,14,13,7,6,13,13,7,7,2,1,0,0,1,1.8,3.6,4.5,1.8,3.25,4.25,1.85,3.4,4.2,1.75,3.3,4.2,1.83,3.5,4.33,1.8,3.25,4.2,1.8,3.25,4.2,1.8,3.5,4.5,1.85,3.4,4.35,1.8,3.5,4.75,44.0,1.95,1.79,3.6,3.36,4.82,4.25,36.0,2.06,1.95,1.88,1.79,22.0,0.0,1.36,1.32,3.43,3.21,0.555555556,0.277777778,0.222222222,0.555555556,0.307692308,0.235294118,0.540540541,0.294117647,0.238095238,0.571428571,0.303030303,0.238095238,0.546448087,0.285714286,0.230946882,0.555555556,0.307692308,0.238095238,0.555555556,0.307692308,0.238095238,0.555555556,0.285714286,0.222222222,0.540540541,0.294117647,0.229885057,0.555555556,0.285714286,0.210526316,5,3,5,4,3,6
135,2008-11-22,2008-2009,Stoke,West Brom,1,0,2,1,0,0,H,0,0,D,L Mason,9,8,7,2,9,7,4,1,1,0,0,0,2,2.2,3.3,3.4,2.1,3.15,3.25,2.25,3.2,3.1,2.0,3.2,3.3,2.25,3.3,3.2,2.1,3.2,3.2,2.1,3.2,3.2,2.2,3.2,3.4,2.2,3.25,3.4,2.15,3.25,3.5,42.0,2.3,2.17,3.5,3.24,3.59,3.28,36.0,2.06,1.95,1.88,1.79,23.0,0.0,1.61,1.55,2.5,2.33,0.454545455,0.303030303,0.294117647,0.476190476,0.317460317,0.307692308,0.444444444,0.3125,0.322580645,0.5,0.3125,0.303030303,0.444444444,0.303030303,0.3125,0.476190476,0.3125,0.3125,0.476190476,0.3125,0.3125,0.454545455,0.3125,0.294117647,0.454545455,0.307692308,0.294117647,0.465116279,0.307692308,0.285714286,7,2,4,8,2,3
136,2008-11-23,2008-2009,Sunderland,West Ham,0,1,0,0,0,1,A,0,1,A,M Dean,17,10,6,5,13,16,4,2,2,1,0,0,0,2.1,3.4,3.5,2.15,3.15,3.15,2.1,3.25,3.4,2.15,3.1,3.1,2.0,3.4,3.75,2.1,3.2,3.2,2.1,3.2,3.2,2.2,3.4,3.2,2.1,3.4,3.4,2.05,3.5,3.5,41.0,2.2,2.12,3.55,3.31,3.75,3.33,34.0,2.1,1.97,1.86,1.77,19.0,0.0,1.56,1.51,2.63,2.46,0.476190476,0.294117647,0.285714286,0.465116279,0.317460317,0.317460317,0.476190476,0.307692308,0.294117647,0.465116279,0.322580645,0.322580645,0.5,0.294117647,0.266666667,0.476190476,0.3125,0.3125,0.476190476,0.3125,0.3125,0.454545455,0.294117647,0.3125,0.476190476,0.294117647,0.294117647,0.487804878,0.285714286,0.285714286,6,3,4,7,2,4
137,2008-11-23,2008-2009,Tottenham,Blackburn,1,0,2,1,0,0,H,1,0,H,H Webb,16,9,7,6,15,15,6,6,2,3,0,1,2,1.73,3.75,4.75,1.7,3.35,4.65,1.75,3.5,4.5,1.75,3.3,4.2,1.73,3.5,5.0,1.7,3.4,4.5,1.7,3.4,4.5,1.73,3.5,5.0,1.75,3.6,4.8,1.73,3.6,5.0,41.0,1.8,1.73,3.83,3.49,5.47,4.72,34.0,1.79,1.71,2.15,2.04,19.0,0.0,1.3,1.28,3.52,3.42,0.578034682,0.266666667,0.210526316,0.588235294,0.298507463,0.215053763,0.571428571,0.285714286,0.222222222,0.571428571,0.303030303,0.238095238,0.578034682,0.285714286,0.2,0.588235294,0.294117647,0.222222222,0.588235294,0.294117647,0.222222222,0.578034682,0.285714286,0.2,0.571428571,0.277777778,0.208333333,0.578034682,0.277777778,0.2,7,3,3,6,4,3
138,2008-11-24,2008-2009,Wigan,Everton,1,0,2,1,0,0,H,0,0,D,R Styles,12,7,6,2,8,7,3,3,0,0,0,0,2,2.5,3.3,2.88,2.5,3.15,2.6,2.5,3.25,2.65,2.55,3.1,2.55,2.5,3.3,2.8,2.5,3.2,2.6,2.5,3.2,2.6,2.6,3.2,2.75,2.5,3.3,2.8,2.5,3.2,2.7,37.0,2.67,2.53,3.4,3.24,2.88,2.71,32.0,2.2,2.03,1.78,1.72,19.0,0.0,1.91,1.83,2.07,1.96,0.4,0.303030303,0.347222222,0.4,0.317460317,0.384615385,0.4,0.307692308,0.377358491,0.392156863,0.322580645,0.392156863,0.4,0.303030303,0.357142857,0.4,0.3125,0.384615385,0.4,0.3125,0.384615385,0.384615385,0.3125,0.363636364,0.4,0.303030303,0.357142857,0.4,0.3125,0.37037037,6,4,3,4,4,5
139,2008-11-29,2008-2009,Aston Villa,Fulham,0,0,1,0,1,0,D,0,0,D,M Jones,12,5,4,2,9,16,11,4,0,2,0,0,1,1.57,3.8,6.5,1.6,3.45,5.4,1.65,3.4,5.5,1.65,3.5,4.5,1.62,3.25,5.0,1.57,3.5,5.5,1.57,3.5,5.0,1.67,3.6,5.5,1.6,3.6,6.0,1.62,3.6,6.5,48.0,1.67,1.61,3.94,3.57,6.5,5.74,38.0,2.05,1.94,1.91,1.81,26.0,0.0,1.23,1.2,4.52,4.16,0.636942675,0.263157895,0.153846154,0.625,0.289855072,0.185185185,0.606060606,0.294117647,0.181818182,0.606060606,0.285714286,0.222222222,0.617283951,0.307692308,0.2,0.636942675,0.285714286,0.181818182,0.636942675,0.285714286,0.2,0.598802395,0.277777778,0.181818182,0.625,0.277777778,0.166666667,0.617283951,0.277777778,0.153846154,4,3,7,5,3,5
140,2008-11-29,2008-2009,Middlesbrough,Newcastle,0,0,1,0,1,0,D,0,0,D,A Wiley,14,10,7,5,9,7,7,2,1,1,0,0,1,2.2,3.3,3.4,2.05,3.2,3.3,2.1,3.3,3.4,2.1,3.1,3.2,2.2,3.2,2.8,2.1,3.2,3.2,2.1,3.1,3.1,2.1,3.25,3.6,2.2,3.25,3.4,2.25,3.25,3.3,48.0,2.25,2.15,3.44,3.25,3.6,3.3,38.0,2.03,1.92,1.9,1.82,23.0,0.0,1.62,1.56,2.5,2.37,0.454545455,0.303030303,0.294117647,0.487804878,0.3125,0.303030303,0.476190476,0.303030303,0.294117647,0.476190476,0.322580645,0.3125,0.454545455,0.3125,0.357142857,0.476190476,0.3125,0.3125,0.476190476,0.322580645,0.322580645,0.476190476,0.307692308,0.277777778,0.454545455,0.307692308,0.294117647,0.444444444,0.307692308,0.303030303,6,3,5,6,5,3
141,2008-11-29,2008-2009,Stoke,Hull,1,1,1,0,1,0,D,0,1,A,K Stroud,10,6,5,5,17,20,5,3,2,3,0,0,1,2.4,3.4,2.88,2.5,3.15,2.6,2.5,3.2,2.75,2.3,3.2,2.7,2.25,3.2,2.75,2.4,3.2,2.7,2.25,3.2,2.75,2.38,3.25,3.0,2.4,3.3,2.9,2.4,3.25,3.0,48.0,2.5,2.41,3.45,3.26,3.08,2.83,38.0,2.05,1.94,1.9,1.8,25.0,0.0,1.78,1.73,2.19,2.06,0.416666667,0.294117647,0.347222222,0.4,0.317460317,0.384615385,0.4,0.3125,0.363636364,0.434782609,0.3125,0.37037037,0.444444444,0.3125,0.363636364,0.416666667,0.3125,0.37037037,0.444444444,0.3125,0.363636364,0.420168067,0.307692308,0.333333333,0.416666667,0.303030303,0.344827586,0.416666667,0.307692308,0.333333333,7,2,5,4,4,6
142,2008-11-29,2008-2009,Sunderland,Bolton,1,4,0,0,0,1,A,1,3,A,C Foy,14,11,9,6,9,6,5,6,4,0,0,0,0,2.25,3.3,3.3,2.15,3.15,3.15,2.3,3.2,3.0,2.2,3.1,3.0,2.2,3.2,2.8,2.25,3.2,2.9,2.25,3.2,2.75,2.25,3.25,3.25,2.25,3.3,3.2,2.3,3.2,3.25,48.0,2.37,2.24,3.4,3.24,3.44,3.11,38.0,2.27,2.13,1.71,1.66,24.0,0.0,1.69,1.63,2.36,2.21,0.444444444,0.303030303,0.303030303,0.465116279,0.317460317,0.317460317,0.434782609,0.3125,0.333333333,0.454545455,0.322580645,0.333333333,0.454545455,0.3125,0.357142857,0.444444444,0.3125,0.344827586,0.444444444,0.3125,0.363636364,0.444444444,0.307692308,0.307692308,0.444444444,0.303030303,0.3125,0.434782609,0.3125,0.307692308,7,3,4,7,2,5
143,2008-11-29,2008-2009,Wigan,West Brom,2,1,2,1,0,0,H,0,0,D,P Dowd,17,17,9,9,10,7,6,8,0,2,0,0,2,1.73,3.6,5.0,1.75,3.3,4.4,1.8,3.4,4.33,1.8,3.2,4.0,1.8,3.3,3.75,1.7,3.4,4.5,1.83,3.2,3.75,1.8,3.5,4.5,1.72,3.6,5.0,1.8,3.5,4.75,47.0,1.85,1.77,3.69,3.44,5.07,4.59,38.0,2.21,2.04,1.8,1.72,24.0,0.0,1.36,1.3,3.6,3.29,0.578034682,0.277777778,0.2,0.571428571,0.303030303,0.227272727,0.555555556,0.294117647,0.230946882,0.555555556,0.3125,0.25,0.555555556,0.303030303,0.266666667,0.588235294,0.294117647,0.222222222,0.546448087,0.3125,0.266666667,0.555555556,0.285714286,0.222222222,0.581395349,0.277777778,0.2,0.555555556,0.285714286,0.210526316,6,4,4,9,2,3
144,2008-11-30,2008-2009,Chelsea,Arsenal,1,2,0,0,0,1,A,1,0,H,M Dean,12,9,5,6,18,16,3,2,2,0,0,0,0,1.8,3.4,5.0,1.65,3.45,4.9,1.75,3.4,5.0,1.7,3.3,4.5,1.73,3.1,4.5,1.7,3.4,4.5,1.67,3.3,4.5,1.73,3.5,5.0,1.73,3.5,5.0,1.73,3.4,5.5,44.0,1.86,1.75,3.6,3.42,5.5,4.81,36.0,2.12,2.01,1.8,1.73,22.0,0.0,1.29,1.27,3.75,3.49,0.555555556,0.294117647,0.2,0.606060606,0.289855072,0.204081633,0.571428571,0.294117647,0.2,0.588235294,0.303030303,0.222222222,0.578034682,0.322580645,0.222222222,0.588235294,0.294117647,0.222222222,0.598802395,0.303030303,0.222222222,0.578034682,0.285714286,0.2,0.578034682,0.285714286,0.2,0.578034682,0.294117647,0.181818182,1,3,10,5,2,7
145,2008-11-30,2008-2009,Man City,Man United,0,1,0,0,0,1,A,0,1,A,H Webb,10,12,1,8,17,15,3,8,2,5,0,1,0,4.33,3.6,1.83,4.2,3.25,1.8,4.0,3.35,1.9,3.8,3.2,1.85,3.75,3.2,1.83,3.6,3.4,1.9,4.33,3.2,1.73,4.0,3.5,1.91,4.2,3.4,1.9,4.33,3.5,1.85,44.0,4.5,4.06,3.62,3.4,1.95,1.86,36.0,1.8,1.71,2.15,2.04,23.0,0.0,3.1,2.92,1.4,1.36,0.230946882,0.277777778,0.546448087,0.238095238,0.307692308,0.555555556,0.25,0.298507463,0.526315789,0.263157895,0.3125,0.540540541,0.266666667,0.3125,0.546448087,0.277777778,0.294117647,0.526315789,0.230946882,0.3125,0.578034682,0.25,0.285714286,0.523560209,0.238095238,0.294117647,0.526315789,0.230946882,0.285714286,0.540540541,7,2,5,2,4,7
146,2008-11-30,2008-2009,Portsmouth,Blackburn,3,2,2,1,0,0,H,0,0,D,M Halsey,9,10,6,2,5,12,8,10,0,1,0,0,2,2.1,3.3,3.6,1.85,3.3,3.9,2.0,3.2,3.75,1.9,3.2,3.6,1.83,3.2,3.75,1.9,3.25,3.75,2.0,3.2,3.2,1.91,3.25,4.33,2.1,3.25,3.6,2.1,3.25,3.75,45.0,2.15,2.0,3.4,3.27,4.35,3.73,36.0,2.0,1.91,1.95,1.82,22.0,0.0,1.51,1.45,2.87,2.64,0.476190476,0.303030303,0.277777778,0.540540541,0.303030303,0.256410256,0.5,0.3125,0.266666667,0.526315789,0.3125,0.277777778,0.546448087,0.3125,0.266666667,0.526315789,0.307692308,0.266666667,0.5,0.3125,0.3125,0.523560209,0.307692308,0.230946882,0.476190476,0.307692308,0.277777778,0.476190476,0.307692308,0.266666667,5,4,5,7,4,3
147,2008-11-30,2008-2009,Tottenham,Everton,0,1,0,0,0,1,A,0,0,D,S Bennett,14,8,6,6,9,16,5,1,1,3,0,0,0,1.91,3.5,4.0,1.9,3.2,3.8,2.0,3.3,3.6,1.9,3.2,3.6,2.0,3.2,3.2,2.0,3.25,3.4,1.95,3.25,3.3,1.91,3.25,4.33,2.0,3.3,3.8,1.95,3.4,4.0,43.0,2.05,1.96,3.56,3.35,4.33,3.82,35.0,1.88,1.8,2.05,1.93,20.0,0.0,1.45,1.42,3.0,2.71,0.523560209,0.285714286,0.25,0.526315789,0.3125,0.263157895,0.5,0.303030303,0.277777778,0.526315789,0.3125,0.277777778,0.5,0.3125,0.3125,0.5,0.307692308,0.294117647,0.512820513,0.307692308,0.303030303,0.523560209,0.307692308,0.230946882,0.5,0.303030303,0.263157895,0.512820513,0.294117647,0.25,7,3,4,5,4,5
148,2008-12-01,2008-2009,Liverpool,West Ham,0,0,1,0,1,0,D,0,0,D,P Walton,21,7,8,3,5,7,17,5,1,1,0,0,1,1.3,5.0,12.0,1.25,5.0,10.0,1.3,5.0,10.0,1.33,4.2,8.0,1.25,4.5,10.0,1.28,4.5,10.0,1.29,4.33,8.5,1.29,5.0,12.0,1.3,5.0,11.0,1.33,4.75,12.0,42.0,1.36,1.3,5.35,4.8,13.0,10.41,33.0,1.9,1.81,2.04,1.93,20.0,0.0,1.08,1.07,8.0,7.24,0.769230769,0.2,0.083333333,0.8,0.2,0.1,0.769230769,0.2,0.1,0.751879699,0.238095238,0.125,0.8,0.222222222,0.1,0.78125,0.222222222,0.1,0.775193798,0.230946882,0.117647059,0.775193798,0.2,0.083333333,0.769230769,0.2,0.090909091,0.751879699,0.210526316,0.083333333,1,3,10,7,2,5
149,2008-12-06,2008-2009,Arsenal,Wigan,1,0,2,1,0,0,H,1,0,H,S Bennett,11,10,4,4,13,13,8,3,1,2,0,0,2,1.33,4.75,11.0,1.25,5.0,10.0,1.35,4.5,9.0,1.3,4.4,8.5,1.33,4.5,11.0,1.3,4.5,9.0,1.3,5.0,11.0,1.33,4.75,10.0,1.3,5.0,11.0,1.33,5.0,11.0,45.0,1.36,1.32,5.19,4.68,11.75,9.9,39.0,1.75,1.67,2.22,2.1,24.0,-1.5,2.09,2.03,1.86,1.81,0.751879699,0.210526316,0.090909091,0.8,0.2,0.1,0.740740741,0.222222222,0.111111111,0.769230769,0.227272727,0.117647059,0.751879699,0.222222222,0.090909091,0.769230769,0.222222222,0.111111111,0.769230769,0.2,0.090909091,0.751879699,0.210526316,0.1,0.769230769,0.2,0.090909091,0.751879699,0.2,0.090909091,5,2,8,6,4,5
150,2008-12-06,2008-2009,Blackburn,Liverpool,1,3,0,0,0,1,A,0,0,D,A Marriner,7,10,3,6,11,9,5,6,2,2,0,0,0,5.5,3.5,1.73,5.0,3.4,1.65,5.25,3.4,1.7,4.3,3.4,1.7,5.5,3.5,1.67,4.5,3.4,1.7,5.5,3.5,1.67,5.5,3.6,1.67,5.5,3.5,1.65,5.5,3.5,1.73,45.0,5.6,5.19,3.79,3.49,1.73,1.69,39.0,2.13,2.0,1.82,1.74,22.0,0.75,1.97,1.9,2.05,1.98,0.181818182,0.285714286,0.578034682,0.2,0.294117647,0.606060606,0.19047619,0.294117647,0.588235294,0.23255814,0.294117647,0.588235294,0.181818182,0.285714286,0.598802395,0.222222222,0.294117647,0.588235294,0.181818182,0.285714286,0.598802395,0.181818182,0.277777778,0.598802395,0.181818182,0.285714286,0.606060606,0.181818182,0.285714286,0.578034682,8,4,3,1,4,10
151,2008-12-06,2008-2009,Bolton,Chelsea,0,2,0,0,0,1,A,0,2,A,H Webb,21,11,11,7,14,16,10,2,2,1,0,0,0,7.0,3.8,1.53,6.75,3.8,1.45,6.5,3.6,1.55,5.5,3.5,1.55,6.0,3.6,1.62,6.25,3.6,1.5,7.0,4.0,1.5,7.0,3.75,1.53,6.0,3.75,1.55,7.0,3.75,1.57,45.0,7.27,6.49,4.13,3.71,1.62,1.54,39.0,2.1,1.94,1.86,1.8,25.0,1.0,1.9,1.83,2.09,2.0,0.142857143,0.263157895,0.653594771,0.148148148,0.263157895,0.689655172,0.153846154,0.277777778,0.64516129,0.181818182,0.285714286,0.64516129,0.166666667,0.277777778,0.617283951,0.16,0.277777778,0.666666667,0.142857143,0.25,0.666666667,0.142857143,0.266666667,0.653594771,0.166666667,0.266666667,0.64516129,0.142857143,0.266666667,0.636942675,7,2,6,2,3,10
152,2008-12-06,2008-2009,Fulham,Man City,1,1,1,0,1,0,D,1,1,D,R Styles,12,15,8,7,6,5,9,7,2,1,0,0,1,2.6,3.2,2.8,2.6,3.15,2.5,2.6,3.25,2.6,2.5,3.1,2.6,2.6,3.4,2.6,2.6,3.2,2.5,2.6,3.2,2.7,2.5,3.2,2.88,2.65,3.2,2.7,2.6,3.25,2.88,45.0,2.76,2.59,3.45,3.24,2.88,2.64,40.0,2.09,1.96,1.9,1.77,24.0,0.0,1.97,1.87,2.03,1.91,0.384615385,0.3125,0.357142857,0.384615385,0.317460317,0.4,0.384615385,0.307692308,0.384615385,0.4,0.322580645,0.384615385,0.384615385,0.294117647,0.384615385,0.384615385,0.3125,0.4,0.384615385,0.3125,0.37037037,0.4,0.3125,0.347222222,0.377358491,0.3125,0.37037037,0.384615385,0.307692308,0.347222222,5,4,5,8,2,5
