home_team,away_team,home_goals,away_goals,result,result,h_win,h_tie,h_loss,season,home_wins,home_ties,home_loss,away_wins,away_ties,away_loss,h_total_games,a_total_games,h_w_pct,h_d_pct,h_l_pct,a_w_pct,a_d_pct,a_l_pct,home_l1_wins,home_l1_ties,home_l1_loss,away_l1_wins,away_l1_ties,away_l1_loss,home_l2_wins,home_l2_ties,home_l2_loss,away_l2_wins,away_l2_ties,away_l2_loss,home_l3_wins,home_l3_ties,home_l3_loss,away_l3_wins,away_l3_ties,away_l3_loss,home_l4_wins,home_l4_ties,home_l4_loss,away_l4_wins,away_l4_ties,away_l4_loss,home_l5_wins,home_l5_ties,home_l5_loss,away_l5_wins,away_l5_ties,away_l5_loss,home_l6_wins,home_l6_ties,home_l6_loss,away_l6_wins,away_l6_ties,away_l6_loss,home_l7_wins,home_l7_ties,home_l7_loss,away_l7_wins,away_l7_ties,away_l7_loss,home_l8_wins,home_l8_ties,home_l8_loss,away_l8_wins,away_l8_ties,away_l8_loss,home_l9_wins,home_l9_ties,home_l9_loss,away_l9_wins,away_l9_ties,away_l9_loss,home_l10_wins,home_l10_ties,home_l10_loss,away_l10_wins,away_l10_ties,away_l10_loss,home_l12_wins,home_l12_ties,home_l12_loss,away_l12_wins,away_l12_ties,away_l12_loss,home_l14_wins,home_l14_ties,home_l14_loss,away_l14_wins,away_l14_ties,away_l14_loss,home_l16_wins,home_l16_ties,home_l16_loss,away_l16_wins,away_l16_ties,away_l16_loss,home_l18_wins,home_l18_ties,home_l18_loss,away_l18_wins,away_l18_ties,away_l18_loss,home_l20_wins,home_l20_ties,home_l20_loss,away_l20_wins,away_l20_ties,away_l20_loss
Bolton Wanderers,Tottenham Hotspur,4,2,H,2,1,0,0,2010-2011,2,6,2,4,3,3,10,10,0.2,0.6,0.2,0.4,0.3,0.3,0,0,1,0,0,1,0,0.5,0.5,0,0.5,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.25,0.5,0.25,0.5,0.25,0.25,0.2,0.6,0.2,0.4,0.2,0.4,0.166666667,0.666666667,0.166666667,0.5,0.166666667,0.333333333,0.142857143,0.571428571,0.285714286,0.428571429,0.285714286,0.285714286,0.125,0.625,0.25,0.375,0.25,0.375,0.222222222,0.555555556,0.222222222,0.444444444,0.222222222,0.333333333,0.2,0.6,0.2,0.4,0.3,0.3,0.2,0.6,0.2,0.4,0.3,0.3,0.2,0.6,0.2,0.4,0.3,0.3,0.2,0.6,0.2,0.4,0.3,0.3,0.2,0.6,0.2,0.4,0.3,0.3,0.2,0.6,0.2,0.4,0.3,0.3
Birmingham City,West Ham United,2,2,D,1,0,1,0,2010-2011,2,5,3,1,3,6,10,10,0.2,0.5,0.3,0.1,0.3,0.6,0,1,0,0,0,1,0.5,0.5,0,0,0,1,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,0.25,0.25,0.5,0,0.5,0.5,0.2,0.4,0.4,0.2,0.4,0.4,0.166666667,0.333333333,0.5,0.166666667,0.5,0.333333333,0.142857143,0.428571429,0.428571429,0.142857143,0.428571429,0.428571429,0.125,0.5,0.375,0.125,0.375,0.5,0.222222222,0.444444444,0.333333333,0.111111111,0.333333333,0.555555556,0.2,0.5,0.3,0.1,0.3,0.6,0.2,0.5,0.3,0.1,0.3,0.6,0.2,0.5,0.3,0.1,0.3,0.6,0.2,0.5,0.3,0.1,0.3,0.6,0.2,0.5,0.3,0.1,0.3,0.6,0.2,0.5,0.3,0.1,0.3,0.6
Blackburn Rovers,Wigan Athletic,2,1,H,2,1,0,0,2010-2011,2,3,5,2,4,4,10,10,0.2,0.3,0.5,0.2,0.4,0.4,0,0,1,0,0,1,0,0,1,0,0.5,0.5,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0.25,0.75,0.25,0.5,0.25,0.2,0.2,0.6,0.2,0.6,0.2,0.166666667,0.333333333,0.5,0.166666667,0.5,0.333333333,0.142857143,0.428571429,0.428571429,0.142857143,0.571428571,0.285714286,0.125,0.375,0.5,0.25,0.5,0.25,0.111111111,0.333333333,0.555555556,0.222222222,0.444444444,0.333333333,0.2,0.3,0.5,0.2,0.4,0.4,0.2,0.3,0.5,0.2,0.4,0.4,0.2,0.3,0.5,0.2,0.4,0.4,0.2,0.3,0.5,0.2,0.4,0.4,0.2,0.3,0.5,0.2,0.4,0.4,0.2,0.3,0.5,0.2,0.4,0.4
Blackpool,Everton,2,2,D,1,0,1,0,2010-2011,4,1,5,3,4,3,10,10,0.4,0.1,0.5,0.3,0.4,0.3,1,0,0,1,0,0,0.5,0,0.5,0.5,0.5,0,0.333333333,0,0.666666667,0.666666667,0.333333333,0,0.5,0,0.5,0.75,0.25,0,0.4,0,0.6,0.6,0.4,0,0.333333333,0,0.666666667,0.5,0.333333333,0.166666667,0.428571429,0,0.571428571,0.428571429,0.428571429,0.142857143,0.375,0.125,0.5,0.375,0.375,0.25,0.333333333,0.111111111,0.555555556,0.333333333,0.444444444,0.222222222,0.4,0.1,0.5,0.3,0.4,0.3,0.4,0.1,0.5,0.3,0.4,0.3,0.4,0.1,0.5,0.3,0.4,0.3,0.4,0.1,0.5,0.3,0.4,0.3,0.4,0.1,0.5,0.3,0.4,0.3,0.4,0.1,0.5,0.3,0.4,0.3
Fulham,Aston Villa,1,1,D,1,0,1,0,2010-2011,2,6,2,3,3,4,10,10,0.2,0.6,0.2,0.3,0.3,0.4,1,0,0,0,1,0,0.5,0,0.5,0,0.5,0.5,0.333333333,0,0.666666667,0,0.666666667,0.333333333,0.25,0.25,0.5,0,0.5,0.5,0.2,0.4,0.4,0.2,0.4,0.4,0.166666667,0.5,0.333333333,0.166666667,0.5,0.333333333,0.285714286,0.428571429,0.285714286,0.142857143,0.428571429,0.428571429,0.25,0.5,0.25,0.25,0.375,0.375,0.222222222,0.555555556,0.222222222,0.222222222,0.333333333,0.444444444,0.2,0.6,0.2,0.3,0.3,0.4,0.2,0.6,0.2,0.3,0.3,0.4,0.2,0.6,0.2,0.3,0.3,0.4,0.2,0.6,0.2,0.3,0.3,0.4,0.2,0.6,0.2,0.3,0.3,0.4,0.2,0.6,0.2,0.3,0.3,0.4
Manchester United,Wolverhampton Wanderers,2,1,H,2,1,0,0,2010-2011,5,5,0,2,3,5,10,10,0.5,0.5,0,0.2,0.3,0.5,1,0,0,1,0,0,1,0,0,0.5,0,0.5,0.666666667,0.333333333,0,0.333333333,0.333333333,0.333333333,0.5,0.5,0,0.25,0.25,0.5,0.4,0.6,0,0.2,0.2,0.6,0.5,0.5,0,0.166666667,0.166666667,0.666666667,0.428571429,0.571428571,0,0.142857143,0.142857143,0.714285714,0.5,0.5,0,0.125,0.25,0.625,0.444444444,0.555555556,0,0.111111111,0.333333333,0.555555556,0.5,0.5,0,0.2,0.3,0.5,0.5,0.5,0,0.2,0.3,0.5,0.5,0.5,0,0.2,0.3,0.5,0.5,0.5,0,0.2,0.3,0.5,0.5,0.5,0,0.2,0.3,0.5,0.5,0.5,0,0.2,0.3,0.5
Sunderland,Stoke City,2,0,H,2,1,0,0,2010-2011,2,6,2,3,1,6,10,10,0.2,0.6,0.2,0.3,0.1,0.6,0,0,1,0,0,1,0.5,0,0.5,0,0,1,0.333333333,0.333333333,0.333333333,0,0,1,0.25,0.5,0.25,0.25,0,0.75,0.2,0.6,0.2,0.4,0,0.6,0.166666667,0.666666667,0.166666667,0.333333333,0.166666667,0.5,0.142857143,0.714285714,0.142857143,0.428571429,0.142857143,0.428571429,0.25,0.625,0.125,0.375,0.125,0.5,0.222222222,0.555555556,0.222222222,0.333333333,0.111111111,0.555555556,0.2,0.6,0.2,0.3,0.1,0.6,0.2,0.6,0.2,0.3,0.1,0.6,0.2,0.6,0.2,0.3,0.1,0.6,0.2,0.6,0.2,0.3,0.1,0.6,0.2,0.6,0.2,0.3,0.1,0.6,0.2,0.6,0.2,0.3,0.1,0.6
Arsenal,Newcastle United,0,1,A,0,0,0,1,2010-2011,6,2,2,4,2,4,10,10,0.6,0.2,0.2,0.4,0.2,0.4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.666666667,0.333333333,0,0.75,0,0.25,0.5,0.25,0.25,0.6,0,0.4,0.4,0.2,0.4,0.5,0.166666667,0.333333333,0.5,0.166666667,0.333333333,0.571428571,0.142857143,0.285714286,0.428571429,0.142857143,0.428571429,0.625,0.125,0.25,0.375,0.25,0.375,0.666666667,0.111111111,0.222222222,0.444444444,0.222222222,0.333333333,0.6,0.2,0.2,0.4,0.2,0.4,0.6,0.2,0.2,0.4,0.2,0.4,0.6,0.2,0.2,0.4,0.2,0.4,0.6,0.2,0.2,0.4,0.2,0.4,0.6,0.2,0.2,0.4,0.2,0.4,0.6,0.2,0.2,0.4,0.2,0.4
West Bromwich Albion,Manchester City,0,2,A,0,0,0,1,2010-2011,4,3,3,5,2,3,10,10,0.4,0.3,0.3,0.5,0.2,0.3,0,0,1,0,0,1,0.5,0,0.5,0,0,1,0.333333333,0.333333333,0.333333333,0.333333333,0,0.666666667,0.25,0.5,0.25,0.5,0,0.5,0.4,0.4,0.2,0.6,0,0.4,0.5,0.333333333,0.166666667,0.666666667,0,0.333333333,0.428571429,0.428571429,0.142857143,0.571428571,0.142857143,0.285714286,0.375,0.375,0.25,0.5,0.125,0.375,0.444444444,0.333333333,0.222222222,0.555555556,0.111111111,0.333333333,0.4,0.3,0.3,0.5,0.2,0.3,0.4,0.3,0.3,0.5,0.2,0.3,0.4,0.3,0.3,0.5,0.2,0.3,0.4,0.3,0.3,0.5,0.2,0.3,0.4,0.3,0.3,0.5,0.2,0.3,0.4,0.3,0.3,0.5,0.2,0.3
Liverpool,Chelsea,2,0,H,2,1,0,0,2010-2011,3,3,4,8,1,1,10,10,0.3,0.3,0.4,0.8,0.1,0.1,1,0,0,1,0,0,1,0,0,1,0,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0,0.5,0,0.5,0.75,0.25,0,0.4,0.2,0.4,0.6,0.2,0.2,0.333333333,0.166666667,0.5,0.666666667,0.166666667,0.166666667,0.285714286,0.285714286,0.428571429,0.714285714,0.142857143,0.142857143,0.375,0.25,0.375,0.75,0.125,0.125,0.333333333,0.222222222,0.444444444,0.777777778,0.111111111,0.111111111,0.3,0.3,0.4,0.8,0.1,0.1,0.3,0.3,0.4,0.8,0.1,0.1,0.3,0.3,0.4,0.8,0.1,0.1,0.3,0.3,0.4,0.8,0.1,0.1,0.3,0.3,0.4,0.8,0.1,0.1,0.3,0.3,0.4,0.8,0.1,0.1
Stoke City,Birmingham City,3,2,H,2,1,0,0,2010-2011,3,1,7,2,6,3,11,11,0.272727273,0.090909091,0.636363636,0.181818182,0.545454545,0.272727273,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.333333333,0.666666667,0,0,0,1,0.25,0.5,0.25,0.2,0,0.8,0.2,0.4,0.4,0.333333333,0,0.666666667,0.166666667,0.5,0.333333333,0.285714286,0.142857143,0.571428571,0.142857143,0.428571429,0.428571429,0.375,0.125,0.5,0.125,0.5,0.375,0.333333333,0.111111111,0.555555556,0.111111111,0.555555556,0.333333333,0.3,0.1,0.6,0.2,0.5,0.3,0.272727273,0.090909091,0.636363636,0.181818182,0.545454545,0.272727273,0.272727273,0.090909091,0.636363636,0.181818182,0.545454545,0.272727273,0.272727273,0.090909091,0.636363636,0.181818182,0.545454545,0.272727273,0.272727273,0.090909091,0.636363636,0.181818182,0.545454545,0.272727273,0.272727273,0.090909091,0.636363636,0.181818182,0.545454545,0.272727273
Tottenham Hotspur,Sunderland,1,1,D,1,0,1,0,2010-2011,4,3,4,3,6,2,11,11,0.363636364,0.272727273,0.363636364,0.272727273,0.545454545,0.181818182,0,0,1,1,0,0,0,0,1,0.5,0,0.5,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0.25,0.25,0.5,0.5,0.25,0.25,0.4,0.2,0.4,0.4,0.4,0.2,0.333333333,0.166666667,0.5,0.333333333,0.5,0.166666667,0.428571429,0.142857143,0.428571429,0.285714286,0.571428571,0.142857143,0.375,0.25,0.375,0.25,0.625,0.125,0.333333333,0.222222222,0.444444444,0.333333333,0.555555556,0.111111111,0.4,0.2,0.4,0.3,0.5,0.2,0.363636364,0.272727273,0.363636364,0.272727273,0.545454545,0.181818182,0.363636364,0.272727273,0.363636364,0.272727273,0.545454545,0.181818182,0.363636364,0.272727273,0.363636364,0.272727273,0.545454545,0.181818182,0.363636364,0.272727273,0.363636364,0.272727273,0.545454545,0.181818182,0.363636364,0.272727273,0.363636364,0.272727273,0.545454545,0.181818182
Aston Villa,Blackpool,3,2,H,2,1,0,0,2010-2011,3,4,4,4,2,5,11,11,0.272727273,0.363636364,0.363636364,0.363636364,0.181818182,0.454545455,0,1,0,0,1,0,0,1,0,0.5,0.5,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0,0.75,0.25,0.25,0.25,0.5,0,0.6,0.4,0.4,0.2,0.4,0.166666667,0.5,0.333333333,0.333333333,0.166666667,0.5,0.142857143,0.571428571,0.285714286,0.285714286,0.142857143,0.571428571,0.125,0.5,0.375,0.375,0.125,0.5,0.222222222,0.444444444,0.333333333,0.333333333,0.222222222,0.444444444,0.2,0.4,0.4,0.3,0.2,0.5,0.272727273,0.363636364,0.363636364,0.363636364,0.181818182,0.454545455,0.272727273,0.363636364,0.363636364,0.363636364,0.181818182,0.454545455,0.272727273,0.363636364,0.363636364,0.363636364,0.181818182,0.454545455,0.272727273,0.363636364,0.363636364,0.363636364,0.181818182,0.454545455,0.272727273,0.363636364,0.363636364,0.363636364,0.181818182,0.454545455
Chelsea,Fulham,1,0,H,2,1,0,0,2010-2011,8,1,2,2,7,2,11,11,0.727272727,0.090909091,0.181818182,0.181818182,0.636363636,0.181818182,0,0,1,0,1,0,0.5,0,0.5,0.5,0.5,0,0.666666667,0,0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.25,0.25,0.25,0.25,0.5,0.6,0.2,0.2,0.2,0.4,0.4,0.5,0.166666667,0.333333333,0.166666667,0.5,0.333333333,0.571428571,0.142857143,0.285714286,0.142857143,0.571428571,0.285714286,0.625,0.125,0.25,0.25,0.5,0.25,0.666666667,0.111111111,0.222222222,0.222222222,0.555555556,0.222222222,0.7,0.1,0.2,0.2,0.6,0.2,0.727272727,0.090909091,0.181818182,0.181818182,0.636363636,0.181818182,0.727272727,0.090909091,0.181818182,0.181818182,0.636363636,0.181818182,0.727272727,0.090909091,0.181818182,0.181818182,0.636363636,0.181818182,0.727272727,0.090909091,0.181818182,0.181818182,0.636363636,0.181818182,0.727272727,0.090909091,0.181818182,0.181818182,0.636363636,0.181818182
Newcastle United,Blackburn Rovers,1,2,A,0,0,0,1,2010-2011,5,2,4,3,3,5,11,11,0.454545455,0.181818182,0.363636364,0.272727273,0.272727273,0.454545455,1,0,0,1,0,0,1,0,0,0.5,0,0.5,1,0,0,0.333333333,0,0.666666667,0.75,0.25,0,0.25,0.25,0.5,0.6,0.2,0.2,0.2,0.2,0.6,0.5,0.166666667,0.333333333,0.333333333,0.166666667,0.5,0.571428571,0.142857143,0.285714286,0.285714286,0.285714286,0.428571429,0.5,0.125,0.375,0.25,0.375,0.375,0.444444444,0.222222222,0.333333333,0.222222222,0.333333333,0.444444444,0.5,0.2,0.3,0.2,0.3,0.5,0.454545455,0.181818182,0.363636364,0.272727273,0.272727273,0.454545455,0.454545455,0.181818182,0.363636364,0.272727273,0.272727273,0.454545455,0.454545455,0.181818182,0.363636364,0.272727273,0.272727273,0.454545455,0.454545455,0.181818182,0.363636364,0.272727273,0.272727273,0.454545455,0.454545455,0.181818182,0.363636364,0.272727273,0.272727273,0.454545455
West Ham United,West Bromwich Albion,2,2,D,1,0,1,0,2010-2011,1,4,6,4,3,4,11,11,0.090909091,0.363636364,0.545454545,0.363636364,0.272727273,0.363636364,0,1,0,0,0,1,0,0.5,0.5,0,0,1,0,0.333333333,0.666666667,0.333333333,0,0.666666667,0,0.5,0.5,0.25,0.25,0.5,0,0.6,0.4,0.2,0.4,0.4,0.166666667,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.142857143,0.571428571,0.285714286,0.428571429,0.285714286,0.285714286,0.125,0.5,0.375,0.375,0.375,0.25,0.111111111,0.444444444,0.444444444,0.333333333,0.333333333,0.333333333,0.1,0.4,0.5,0.4,0.3,0.3,0.090909091,0.363636364,0.545454545,0.363636364,0.272727273,0.363636364,0.090909091,0.363636364,0.545454545,0.363636364,0.272727273,0.363636364,0.090909091,0.363636364,0.545454545,0.363636364,0.272727273,0.363636364,0.090909091,0.363636364,0.545454545,0.363636364,0.272727273,0.363636364,0.090909091,0.363636364,0.545454545,0.363636364,0.272727273,0.363636364
Wigan Athletic,Liverpool,1,1,D,1,0,1,0,2010-2011,2,4,5,4,3,4,11,11,0.181818182,0.363636364,0.454545455,0.363636364,0.272727273,0.363636364,0,0,1,1,0,0,0,0,1,1,0,0,0,0.333333333,0.666666667,1,0,0,0,0.5,0.5,0.75,0,0.25,0.2,0.4,0.4,0.6,0,0.4,0.166666667,0.5,0.333333333,0.5,0.166666667,0.333333333,0.142857143,0.428571429,0.428571429,0.428571429,0.142857143,0.428571429,0.125,0.5,0.375,0.375,0.25,0.375,0.222222222,0.444444444,0.333333333,0.444444444,0.222222222,0.333333333,0.2,0.4,0.4,0.4,0.2,0.4,0.181818182,0.363636364,0.454545455,0.363636364,0.272727273,0.363636364,0.181818182,0.363636364,0.454545455,0.363636364,0.272727273,0.363636364,0.181818182,0.363636364,0.454545455,0.363636364,0.272727273,0.363636364,0.181818182,0.363636364,0.454545455,0.363636364,0.272727273,0.363636364,0.181818182,0.363636364,0.454545455,0.363636364,0.272727273,0.363636364
Wolverhampton Wanderers,Arsenal,0,2,A,0,0,0,1,2010-2011,2,3,6,6,2,3,11,11,0.181818182,0.272727273,0.545454545,0.545454545,0.181818182,0.272727273,0,0,1,0,0,1,0.5,0,0.5,0.5,0,0.5,0.333333333,0,0.666666667,0.666666667,0,0.333333333,0.25,0.25,0.5,0.75,0,0.25,0.2,0.2,0.6,0.6,0,0.4,0.166666667,0.166666667,0.666666667,0.5,0,0.5,0.142857143,0.142857143,0.714285714,0.428571429,0.142857143,0.428571429,0.125,0.125,0.75,0.5,0.125,0.375,0.111111111,0.222222222,0.666666667,0.555555556,0.111111111,0.333333333,0.1,0.3,0.6,0.6,0.1,0.3,0.181818182,0.272727273,0.545454545,0.545454545,0.181818182,0.272727273,0.181818182,0.272727273,0.545454545,0.545454545,0.181818182,0.272727273,0.181818182,0.272727273,0.545454545,0.545454545,0.181818182,0.272727273,0.181818182,0.272727273,0.545454545,0.545454545,0.181818182,0.272727273,0.181818182,0.272727273,0.545454545,0.545454545,0.181818182,0.272727273
Everton,Bolton Wanderers,1,1,D,1,0,1,0,2010-2011,3,5,3,3,6,2,11,11,0.272727273,0.454545455,0.272727273,0.272727273,0.545454545,0.181818182,0,1,0,1,0,0,0.5,0.5,0,0.5,0,0.5,0.333333333,0.666666667,0,0.333333333,0.333333333,0.333333333,0.5,0.5,0,0.5,0.25,0.25,0.6,0.4,0,0.4,0.4,0.2,0.5,0.5,0,0.333333333,0.5,0.166666667,0.428571429,0.428571429,0.142857143,0.285714286,0.571428571,0.142857143,0.375,0.5,0.125,0.25,0.5,0.25,0.333333333,0.444444444,0.222222222,0.222222222,0.555555556,0.222222222,0.3,0.5,0.2,0.3,0.5,0.2,0.272727273,0.454545455,0.272727273,0.272727273,0.545454545,0.181818182,0.272727273,0.454545455,0.272727273,0.272727273,0.545454545,0.181818182,0.272727273,0.454545455,0.272727273,0.272727273,0.545454545,0.181818182,0.272727273,0.454545455,0.272727273,0.272727273,0.545454545,0.181818182,0.272727273,0.454545455,0.272727273,0.272727273,0.545454545,0.181818182
Manchester City,Manchester United,0,0,D,1,0,1,0,2010-2011,6,2,3,6,5,0,11,11,0.545454545,0.181818182,0.272727273,0.545454545,0.454545455,0,1,0,0,1,0,0,0.5,0,0.5,1,0,0,0.333333333,0,0.666666667,1,0,0,0.5,0,0.5,0.75,0.25,0,0.6,0,0.4,0.6,0.4,0,0.666666667,0,0.333333333,0.5,0.5,0,0.714285714,0,0.285714286,0.571428571,0.428571429,0,0.625,0.125,0.25,0.5,0.5,0,0.555555556,0.111111111,0.333333333,0.555555556,0.444444444,0,0.6,0.1,0.3,0.5,0.5,0,0.545454545,0.181818182,0.272727273,0.545454545,0.454545455,0,0.545454545,0.181818182,0.272727273,0.545454545,0.454545455,0,0.545454545,0.181818182,0.272727273,0.545454545,0.454545455,0,0.545454545,0.181818182,0.272727273,0.545454545,0.454545455,0,0.545454545,0.181818182,0.272727273,0.545454545,0.454545455,0
Aston Villa,Manchester United,2,2,D,1,0,1,0,2010-2011,4,4,4,6,6,0,12,12,0.333333333,0.333333333,0.333333333,0.5,0.5,0,1,0,0,0,1,0,0.5,0.5,0,0.5,0.5,0,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0.25,0.5,0.25,0.75,0.25,0,0.2,0.6,0.2,0.6,0.4,0,0.166666667,0.5,0.333333333,0.5,0.5,0,0.285714286,0.428571429,0.285714286,0.428571429,0.571428571,0,0.25,0.5,0.25,0.5,0.5,0,0.222222222,0.444444444,0.333333333,0.444444444,0.555555556,0,0.3,0.4,0.3,0.5,0.5,0,0.333333333,0.333333333,0.333333333,0.5,0.5,0,0.333333333,0.333333333,0.333333333,0.5,0.5,0,0.333333333,0.333333333,0.333333333,0.5,0.5,0,0.333333333,0.333333333,0.333333333,0.5,0.5,0,0.333333333,0.333333333,0.333333333,0.5,0.5,0
Manchester City,Birmingham City,0,0,D,1,0,1,0,2010-2011,6,3,3,2,6,4,12,12,0.5,0.25,0.25,0.166666667,0.5,0.333333333,0,1,0,0,0,1,0.5,0.5,0,0,0.5,0.5,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,0.25,0.25,0.5,0.25,0.5,0.25,0.4,0.2,0.4,0.2,0.4,0.4,0.5,0.166666667,0.333333333,0.166666667,0.333333333,0.5,0.571428571,0.142857143,0.285714286,0.142857143,0.428571429,0.428571429,0.625,0.125,0.25,0.125,0.375,0.5,0.555555556,0.222222222,0.222222222,0.111111111,0.444444444,0.444444444,0.5,0.2,0.3,0.1,0.5,0.4,0.5,0.25,0.25,0.166666667,0.5,0.333333333,0.5,0.25,0.25,0.166666667,0.5,0.333333333,0.5,0.25,0.25,0.166666667,0.5,0.333333333,0.5,0.25,0.25,0.166666667,0.5,0.333333333,0.5,0.25,0.25,0.166666667,0.5,0.333333333
Newcastle United,Fulham,0,0,D,1,0,1,0,2010-2011,5,2,5,2,7,3,12,12,0.416666667,0.166666667,0.416666667,0.166666667,0.583333333,0.25,0,0,1,0,0,1,0.5,0,0.5,0,0.5,0.5,0.666666667,0,0.333333333,0.333333333,0.333333333,0.333333333,0.75,0,0.25,0.25,0.25,0.5,0.6,0.2,0.2,0.2,0.2,0.6,0.5,0.166666667,0.333333333,0.166666667,0.333333333,0.5,0.428571429,0.142857143,0.428571429,0.142857143,0.428571429,0.428571429,0.5,0.125,0.375,0.125,0.5,0.375,0.444444444,0.111111111,0.444444444,0.222222222,0.444444444,0.333333333,0.4,0.2,0.4,0.2,0.5,0.3,0.416666667,0.166666667,0.416666667,0.166666667,0.583333333,0.25,0.416666667,0.166666667,0.416666667,0.166666667,0.583333333,0.25,0.416666667,0.166666667,0.416666667,0.166666667,0.583333333,0.25,0.416666667,0.166666667,0.416666667,0.166666667,0.583333333,0.25,0.416666667,0.166666667,0.416666667,0.166666667,0.583333333,0.25
Tottenham Hotspur,Blackburn Rovers,4,2,H,2,1,0,0,2010-2011,4,4,4,4,3,5,12,12,0.333333333,0.333333333,0.333333333,0.333333333,0.25,0.416666667,0,1,0,1,0,0,0,0.5,0.5,1,0,0,0,0.333333333,0.666666667,0.666666667,0,0.333333333,0,0.5,0.5,0.5,0,0.5,0.2,0.4,0.4,0.4,0.2,0.4,0.333333333,0.333333333,0.333333333,0.333333333,0.166666667,0.5,0.285714286,0.285714286,0.428571429,0.428571429,0.142857143,0.428571429,0.375,0.25,0.375,0.375,0.25,0.375,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.3,0.3,0.4,0.3,0.3,0.4,0.333333333,0.333333333,0.333333333,0.333333333,0.25,0.416666667,0.333333333,0.333333333,0.333333333,0.333333333,0.25,0.416666667,0.333333333,0.333333333,0.333333333,0.333333333,0.25,0.416666667,0.333333333,0.333333333,0.333333333,0.333333333,0.25,0.416666667,0.333333333,0.333333333,0.333333333,0.333333333,0.25,0.416666667
West Ham United,Blackpool,0,0,D,1,0,1,0,2010-2011,1,5,6,4,2,6,12,12,0.083333333,0.416666667,0.5,0.333333333,0.166666667,0.5,0,1,0,0,0,1,0,1,0,0,0.5,0.5,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0,0.5,0.5,0.25,0.25,0.5,0,0.6,0.4,0.2,0.2,0.6,0,0.666666667,0.333333333,0.333333333,0.166666667,0.5,0.142857143,0.571428571,0.285714286,0.285714286,0.142857143,0.571428571,0.125,0.625,0.25,0.25,0.125,0.625,0.111111111,0.555555556,0.333333333,0.333333333,0.111111111,0.555555556,0.1,0.5,0.4,0.3,0.2,0.5,0.083333333,0.416666667,0.5,0.333333333,0.166666667,0.5,0.083333333,0.416666667,0.5,0.333333333,0.166666667,0.5,0.083333333,0.416666667,0.5,0.333333333,0.166666667,0.5,0.083333333,0.416666667,0.5,0.333333333,0.166666667,0.5,0.083333333,0.416666667,0.5,0.333333333,0.166666667,0.5
Wigan Athletic,West Bromwich Albion,1,0,H,2,1,0,0,2010-2011,2,5,5,4,4,4,12,12,0.166666667,0.416666667,0.416666667,0.333333333,0.333333333,0.333333333,0,1,0,0,1,0,0,0.5,0.5,0,0.5,0.5,0,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0.5,0.5,0.25,0.25,0.5,0,0.6,0.4,0.2,0.4,0.4,0.166666667,0.5,0.333333333,0.166666667,0.5,0.333333333,0.142857143,0.571428571,0.285714286,0.285714286,0.428571429,0.285714286,0.125,0.5,0.375,0.375,0.375,0.25,0.111111111,0.555555556,0.333333333,0.333333333,0.444444444,0.222222222,0.2,0.5,0.3,0.3,0.4,0.3,0.166666667,0.416666667,0.416666667,0.333333333,0.333333333,0.333333333,0.166666667,0.416666667,0.416666667,0.333333333,0.333333333,0.333333333,0.166666667,0.416666667,0.416666667,0.333333333,0.333333333,0.333333333,0.166666667,0.416666667,0.416666667,0.333333333,0.333333333,0.333333333,0.166666667,0.416666667,0.416666667,0.333333333,0.333333333,0.333333333
Wolverhampton Wanderers,Bolton Wanderers,2,3,A,0,0,0,1,2010-2011,2,3,7,3,7,2,12,12,0.166666667,0.25,0.583333333,0.25,0.583333333,0.166666667,0,0,1,0,1,0,0,0,1,0.5,0.5,0,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,0.25,0,0.75,0.25,0.5,0.25,0.2,0.2,0.6,0.4,0.4,0.2,0.166666667,0.166666667,0.666666667,0.333333333,0.5,0.166666667,0.142857143,0.142857143,0.714285714,0.285714286,0.571428571,0.142857143,0.125,0.125,0.75,0.25,0.625,0.125,0.111111111,0.111111111,0.777777778,0.222222222,0.555555556,0.222222222,0.1,0.2,0.7,0.2,0.6,0.2,0.166666667,0.25,0.583333333,0.25,0.583333333,0.166666667,0.166666667,0.25,0.583333333,0.25,0.583333333,0.166666667,0.166666667,0.25,0.583333333,0.25,0.583333333,0.166666667,0.166666667,0.25,0.583333333,0.25,0.583333333,0.166666667,0.166666667,0.25,0.583333333,0.25,0.583333333,0.166666667
