,Unnamed: 0,home_team,away_team,home_goals,away_goals,result,result.1,season,home_wins,home_ties,home_loss,away_wins,away_ties,away_loss,h_total_games,a_total_games,h_w_pct,h_d_pct,h_l_pct,a_w_pct,a_d_pct,a_l_pct,home_l1_wins,home_l1_ties,home_l1_loss,away_l1_wins,away_l1_ties,away_l1_loss,home_l2_wins,home_l2_ties,home_l2_loss,away_l2_wins,away_l2_ties,away_l2_loss,home_l3_wins,home_l3_ties,home_l3_loss,away_l3_wins,away_l3_ties,away_l3_loss,home_l4_wins,home_l4_ties,home_l4_loss,away_l4_wins,away_l4_ties,away_l4_loss,home_l5_wins,home_l5_ties,home_l5_loss,away_l5_wins,away_l5_ties,away_l5_loss,home_l6_wins,home_l6_ties,home_l6_loss,away_l6_wins,away_l6_ties,away_l6_loss,home_l7_wins,home_l7_ties,home_l7_loss,away_l7_wins,away_l7_ties,away_l7_loss,home_l8_wins,home_l8_ties,home_l8_loss,away_l8_wins,away_l8_ties,away_l8_loss,home_l9_wins,home_l9_ties,home_l9_loss,away_l9_wins,away_l9_ties,away_l9_loss,home_l10_wins,home_l10_ties,home_l10_loss,away_l10_wins,away_l10_ties,away_l10_loss,home_l12_wins,home_l12_ties,home_l12_loss,away_l12_wins,away_l12_ties,away_l12_loss,home_l14_wins,home_l14_ties,home_l14_loss,away_l14_wins,away_l14_ties,away_l14_loss,home_l16_wins,home_l16_ties,home_l16_loss,away_l16_wins,away_l16_ties,away_l16_loss,home_l18_wins,home_l18_ties,home_l18_loss,away_l18_wins,away_l18_ties,away_l18_loss,home_l20_wins,home_l20_ties,home_l20_loss,away_l20_wins,away_l20_ties,away_l20_loss
20,20,Fulham,Sheffield United,1,0,H,2,2006-2007,0,1,1,0,1,1,2,2,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5
21,21,Tottenham Hotspur,Everton,0,2,A,0,2006-2007,1,0,1,1,1,0,2,2,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0
22,22,Watford,Manchester United,1,2,A,0,2006-2007,0,1,1,2,0,0,2,2,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0
23,23,Wigan Athletic,Reading,1,0,H,2,2006-2007,0,0,1,1,0,1,1,2,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5
24,24,Manchester City,Arsenal,1,0,H,2,2006-2007,0,1,1,0,1,0,2,1,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0
25,25,Aston Villa,Newcastle United,2,0,H,2,2006-2007,1,1,0,1,0,0,2,1,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0
26,26,Blackburn Rovers,Chelsea,0,2,A,0,2006-2007,0,1,1,1,0,1,2,2,0.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5
27,27,Middlesbrough,Portsmouth,0,4,A,0,2006-2007,1,0,1,1,1,0,2,2,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0
28,28,Everton,Liverpool,3,0,H,2,2006-2007,2,1,0,1,1,0,3,2,0.666666667,0.333333333,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,0.0
29,29,Arsenal,Middlesbrough,1,1,D,1,2006-2007,0,1,1,1,0,2,2,3,0.0,0.5,0.5,0.333333333,0.0,0.666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666
30,30,Bolton Wanderers,Watford,1,0,H,2,2006-2007,1,1,1,0,1,2,3,3,0.333333333,0.333333333,0.333333333,0.0,0.333333333,0.666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666
31,31,Chelsea,Charlton Athletic,2,1,H,2,2006-2007,2,0,1,1,0,2,3,3,0.666666667,0.0,0.333333333,0.333333333,0.0,0.666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666
32,32,Newcastle United,Fulham,1,2,A,0,2006-2007,1,0,1,1,1,1,2,3,0.5,0.0,0.5,0.333333333,0.333333333,0.333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333
33,33,Portsmouth,Wigan Athletic,1,0,H,2,2006-2007,2,1,0,1,0,1,3,2,0.666666667,0.333333333,0.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.5
34,34,Sheffield United,Blackburn Rovers,0,0,D,1,2006-2007,0,1,2,0,1,2,3,3,0.0,0.333333333,0.666666667,0.0,0.333333333,0.666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
35,35,Manchester United,Tottenham Hotspur,1,0,H,2,2006-2007,3,0,0,1,0,2,3,3,1.0,0.0,0.0,0.333333333,0.0,0.666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
36,36,West Ham United,Aston Villa,1,1,D,1,2006-2007,1,1,1,2,1,0,3,3,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
37,37,Reading,Manchester City,1,0,H,2,2006-2007,1,0,2,1,1,1,3,3,0.333333333,0.0,0.666666667,0.333333333,0.333333333,0.333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
38,38,Charlton Athletic,Portsmouth,0,1,A,0,2006-2007,1,0,3,3,1,0,4,4,0.25,0.0,0.75,0.75,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.25,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.75,0.75,0.25,0.0
39,39,Bolton Wanderers,Middlesbrough,0,0,D,1,2006-2007,2,1,1,1,1,2,4,4,0.5,0.25,0.25,0.25,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5
40,40,Everton,Wigan Athletic,2,2,D,1,2006-2007,3,1,0,1,0,2,4,3,0.75,0.25,0.0,0.333333333,0.0,0.666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.0,0.3333333333333333,0.0,0.6666666666666666
41,41,Sheffield United,Reading,1,2,A,0,2006-2007,0,2,2,2,0,2,4,4,0.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5
42,42,Watford,Aston Villa,0,0,D,1,2006-2007,0,1,3,2,2,0,4,4,0.0,0.25,0.75,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.25,0.75,0.5,0.5,0.0,0.0,0.25,0.75,0.5,0.5,0.0,0.0,0.25,0.75,0.5,0.5,0.0,0.0,0.25,0.75,0.5,0.5,0.0,0.0,0.25,0.75,0.5,0.5,0.0,0.0,0.25,0.75,0.5,0.5,0.0,0.0,0.25,0.75,0.5,0.5,0.0,0.0,0.25,0.75,0.5,0.5,0.0,0.0,0.25,0.75,0.5,0.5,0.0,0.0,0.25,0.75,0.5,0.5,0.0,0.0,0.25,0.75,0.5,0.5,0.0,0.0,0.25,0.75,0.5,0.5,0.0
43,43,Chelsea,Liverpool,1,0,H,2,2006-2007,3,0,1,1,1,1,4,3,0.75,0.0,0.25,0.333333333,0.333333333,0.333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333
